order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1612,5/24/2024,64.0,Home & Kitchen,21035.21,Yes,COD,5.0,4.0,Returned
1613,1/18/2024,34.0,Home & Kitchen,6347.16,Yes,UPI,1.0,4.7,Cancelled
1614,12/4/2024,27.0,Home & Kitchen,11723.84,Yes,UPI,5.0,1.4,Returned
1615,9/15/2024,45.0,Books,10205.94,Yes,COD,1.0,3.3,Delivered
1616,5/7/2024,40.0,Books,13386.26,Yes,COD,3.0,2.2,Returned
1617,8/31/2024,43.0,Fashion,23911.32,Yes,COD,7.0,4.8,Delivered
1618,12/15/2024,61.0,Home & Kitchen,19327.78,No,UPI,10.0,4.5,Cancelled
1619,2/3/2024,18.0,Electronics,19236.71,No,UPI,3.0,3.5,Cancelled
1620,7/25/2024,31.0,Fashion,19625.34,Yes,UPI,8.0,4.7,Cancelled
1621,11/23/2024,19.0,Sports,12354.31,No,Card,4.0,1.1,Returned
1622,1/25/2024,32.0,Books,12594.39,Yes,Wallet,4.0,3.0,Returned
1623,8/2/2024,52.0,Beauty,12716.86,Yes,COD,10.0,2.2,Returned
1624,2/18/2024,55.0,Home & Kitchen,14714.78,Yes,Wallet,6.0,3.6,Returned
1625,5/24/2024,27.0,Electronics,4111.08,Yes,Wallet,6.0,5.0,Returned
1626,2/22/2024,19.0,Beauty,21329.61,Yes,UPI,4.0,3.6,Delivered
1627,9/4/2024,65.0,Fashion,17845.04,Yes,UPI,2.0,4.5,Cancelled
1628,4/14/2024,60.0,Sports,3791.72,No,UPI,8.0,3.5,Returned
1629,4/7/2024,52.0,Beauty,22857.89,Yes,Wallet,4.0,4.0,Cancelled
1630,8/31/2024,61.0,Fashion,13703.08,Yes,Card,10.0,4.8,Delivered
1631,12/18/2024,22.0,Books,20213.16,No,COD,5.0,4.3,Returned
1632,4/27/2024,20.0,Electronics,15761.22,No,Card,5.0,3.1,Returned
1633,6/17/2024,23.0,Sports,9612.17,No,Wallet,2.0,3.6,Returned
1634,3/25/2024,29.0,Books,4638.08,Yes,COD,10.0,4.3,Cancelled
1635,10/12/2024,32.0,Home & Kitchen,1578.81,No,COD,1.0,1.8,Returned
1636,4/8/2024,56.0,Sports,14330.81,Yes,Wallet,9.0,2.2,Cancelled
1637,12/15/2024,34.0,Sports,5102.15,No,Wallet,5.0,1.7,Delivered
1638,8/3/2024,19.0,Beauty,24061.95,Yes,COD,5.0,2.3,Cancelled
1639,12/24/2024,35.0,Fashion,7794.7,No,COD,1.0,2.1,Cancelled
1640,11/4/2024,54.0,Electronics,5838.54,Yes,Wallet,9.0,2.4,Returned
1641,11/18/2024,61.0,Home & Kitchen,23761.06,No,UPI,3.0,4.1,Returned
1642,1/11/2024,34.0,Books,18488.06,Yes,Wallet,6.0,1.5,Cancelled
1643,11/11/2024,50.0,Fashion,552.51,Yes,UPI,5.0,4.2,Cancelled
1644,3/13/2024,27.0,Books,7615.14,No,COD,8.0,4.0,Cancelled
1645,6/6/2024,21.0,Sports,10206.64,Yes,COD,1.0,4.4,Returned
1646,10/10/2024,49.0,Sports,6387.24,Yes,COD,9.0,3.1,Cancelled
1647,1/9/2024,50.0,Sports,9475.04,No,UPI,6.0,1.0,Returned
1648,1/17/2024,65.0,Sports,7399.82,Yes,Wallet,1.0,4.9,Returned
1649,9/18/2024,31.0,Electronics,16929.96,No,COD,9.0,4.2,Returned
1650,5/26/2024,50.0,Sports,18951.71,Yes,Card,5.0,1.5,Delivered
1651,5/1/2024,64.0,Electronics,15156.51,Yes,Wallet,9.0,2.7,Delivered
1652,4/12/2024,42.0,Fashion,11159.79,No,Wallet,8.0,3.6,Returned
1653,10/4/2024,40.0,Books,11946.79,Yes,Wallet,2.0,1.7,Delivered
1654,11/14/2024,22.0,Beauty,8268.46,Yes,Wallet,5.0,2.0,Returned
1655,1/9/2024,45.0,Electronics,14085.07,No,COD,7.0,1.5,Delivered
1656,7/20/2024,20.0,Beauty,13690.71,No,UPI,8.0,2.3,Returned
1657,7/19/2024,27.0,Electronics,12918.72,Yes,UPI,9.0,4.1,Delivered
1658,8/4/2024,54.0,Beauty,15045.36,Yes,Wallet,7.0,3.3,Delivered
1659,10/17/2024,42.0,Books,5963.46,Yes,Card,4.0,2.7,Cancelled
1660,7/12/2024,40.0,Home & Kitchen,13588.85,Yes,COD,3.0,4.3,Returned
1661,10/26/2024,21.0,Sports,2966.44,No,Wallet,7.0,2.1,Returned
1662,10/30/2024,46.0,Sports,9673.49,Yes,COD,1.0,1.5,Returned
1663,7/26/2024,48.0,Sports,13478.33,Yes,Card,7.0,4.6,Delivered
1664,11/21/2024,55.0,Fashion,9024.65,Yes,Card,4.0,1.9,Returned
1665,3/4/2024,29.0,Books,2358.88,Yes,COD,1.0,2.9,Cancelled
1666,10/5/2024,28.0,Fashion,9271.52,Yes,Card,6.0,2.2,Delivered
1667,6/2/2024,40.0,Fashion,5276.67,Yes,Card,4.0,1.0,Returned
1668,4/21/2024,31.0,Sports,22855.01,Yes,UPI,10.0,4.5,Delivered
1669,4/29/2024,43.0,Sports,2519.24,No,Card,9.0,4.8,Delivered
1670,2/10/2024,49.0,Fashion,8396.68,Yes,UPI,9.0,1.7,Cancelled
1671,7/12/2024,35.0,Fashion,4214.12,Yes,Wallet,6.0,3.4,Delivered
1672,1/21/2024,40.0,Electronics,7475.45,No,Wallet,1.0,5.0,Cancelled
1673,2/22/2024,25.0,Sports,23987.65,No,UPI,7.0,1.1,Returned
1674,3/7/2024,34.0,Sports,5853.28,No,COD,2.0,3.2,Cancelled
1675,1/28/2024,19.0,Home & Kitchen,17937.05,No,COD,4.0,1.2,Returned
1676,12/12/2024,42.0,Home & Kitchen,24713.38,No,Card,9.0,4.3,Cancelled
1677,12/2/2024,48.0,Fashion,10986.9,Yes,Wallet,3.0,1.9,Delivered
1678,9/6/2024,26.0,Fashion,24313.01,No,COD,3.0,2.1,Cancelled
1679,11/15/2024,41.0,Fashion,11184.91,No,COD,2.0,1.1,Cancelled
1680,1/17/2024,38.0,Sports,455.33,Yes,COD,7.0,2.5,Delivered
1681,1/14/2024,34.0,Sports,24465.07,Yes,Wallet,4.0,4.4,Returned
1682,4/6/2024,19.0,Fashion,21963.46,Yes,Wallet,3.0,3.6,Delivered
1683,7/31/2024,29.0,Books,17816.36,Yes,Wallet,9.0,4.4,Cancelled
1684,2/1/2024,32.0,Electronics,19102.9,Yes,Card,8.0,1.8,Returned
1685,2/16/2024,38.0,Fashion,24764.79,Yes,UPI,6.0,1.2,Cancelled
1686,9/26/2024,37.0,Electronics,9738.03,No,UPI,1.0,2.2,Cancelled
1687,9/8/2024,63.0,Beauty,11529.43,No,COD,5.0,3.0,Delivered
1688,8/21/2024,42.0,Beauty,20495.96,Yes,COD,9.0,1.1,Delivered
1689,6/13/2024,58.0,Home & Kitchen,15428.03,No,COD,9.0,3.3,Delivered
1690,9/28/2024,62.0,Fashion,21981.58,Yes,Card,4.0,4.4,Cancelled
1691,10/9/2024,63.0,Electronics,24016.13,No,Card,4.0,2.7,Delivered
1692,9/11/2024,47.0,Beauty,14095.12,Yes,UPI,2.0,4.5,Returned
1693,2/9/2024,35.0,Beauty,13406.54,No,UPI,6.0,4.2,Delivered
1694,9/3/2024,23.0,Sports,21459.37,No,Wallet,3.0,4.8,Cancelled
1695,12/4/2024,18.0,Home & Kitchen,24523.73,Yes,Wallet,10.0,4.3,Cancelled
1696,4/28/2024,52.0,Books,6433.73,Yes,Card,4.0,1.8,Cancelled
1697,9/19/2024,43.0,Sports,17310.6,No,Card,10.0,2.3,Returned
1698,8/1/2024,33.0,Beauty,16182.21,No,Card,2.0,1.4,Returned
1699,6/1/2024,45.0,Beauty,19229.04,No,COD,8.0,1.9,Returned
1700,12/31/2024,44.0,Home & Kitchen,4862.84,No,UPI,2.0,3.8,Cancelled
1701,10/21/2024,60.0,Electronics,21011.1,Yes,COD,3.0,1.4,Returned
1702,7/2/2024,56.0,Sports,2749.12,No,Card,7.0,2.5,Delivered
1703,1/4/2024,53.0,Beauty,16041.76,Yes,COD,6.0,3.4,Cancelled
1704,1/21/2024,23.0,Beauty,16107.42,Yes,Wallet,7.0,2.9,Cancelled
1705,6/1/2024,35.0,Home & Kitchen,8157.52,Yes,UPI,4.0,2.2,Returned
1706,8/19/2024,53.0,Electronics,5092.57,No,UPI,3.0,4.4,Returned
1707,6/6/2024,40.0,Electronics,21911.95,No,Wallet,5.0,5.0,Returned
1708,2/21/2024,40.0,Fashion,18207.73,Yes,COD,7.0,1.5,Returned
1709,11/30/2024,54.0,Home & Kitchen,,No,UPI,3.0,1.8,Returned
1710,3/1/2024,59.0,Home & Kitchen,4841.51,,COD,2.0,3.4,Returned
1711,6/9/2024,29.0,Books,15174.15,Yes,UPI,5.0,1.2,Returned
1712,7/8/2024,60.0,Home & Kitchen,11787.33,Yes,COD,9.0,3.1,Returned
1713,6/2/2024,50.0,Electronics,16715.44,No,Card,2.0,4.5,Returned
1714,2/9/2024,53.0,Home & Kitchen,5126.04,No,UPI,9.0,2.5,Cancelled
1715,1/13/2024,21.0,Fashion,21944.5,Yes,UPI,1.0,3.6,Cancelled
1716,2/11/2024,52.0,Fashion,,No,Card,8.0,1.2,Returned
1717,10/13/2024,34.0,Electronics,16986.43,No,Card,10.0,4.5,Returned
1718,7/17/2024,40.0,Books,24509.52,No,COD,5.0,4.8,Cancelled
1719,10/13/2024,38.0,Electronics,18879.84,No,UPI,9.0,3.5,Delivered
1720,8/23/2024,19.0,Home & Kitchen,9460.74,No,COD,1.0,1.7,Cancelled
1721,10/18/2024,24.0,Sports,18756.91,No,Card,3.0,1.4,Returned
1722,1/12/2024,20.0,Sports,8497.41,No,COD,2.0,4.8,Returned
1723,1/4/2024,64.0,Sports,18490.21,Yes,Card,5.0,1.6,Delivered
1724,12/3/2024,52.0,Beauty,15879.41,No,COD,5.0,1.9,Returned
1725,2/1/2024,38.0,Beauty,2119.25,Yes,Card,6.0,1.4,Cancelled
1726,10/26/2024,26.0,Beauty,24607.57,Yes,Wallet,8.0,1.3,Returned
1727,8/16/2024,47.0,Beauty,23953.95,No,COD,4.0,3.9,Delivered
1728,4/8/2024,24.0,Electronics,21467.03,Yes,UPI,10.0,5.0,Cancelled
1729,3/7/2024,18.0,Electronics,1797.48,No,COD,2.0,1.7,Cancelled
1730,9/22/2024,60.0,Sports,19107.03,No,COD,1.0,3.2,Delivered
1731,3/3/2024,31.0,Home & Kitchen,11766.04,Yes,UPI,5.0,2.3,Cancelled
1732,3/21/2024,19.0,Books,15546.92,No,COD,4.0,2.7,Returned
1733,4/16/2024,62.0,Books,1368.58,Yes,COD,4.0,1.9,Cancelled
1734,11/16/2024,38.0,Electronics,19143.51,No,Card,9.0,3.2,Cancelled
1735,1/17/2024,26.0,Electronics,16037.65,Yes,Card,7.0,1.2,Delivered
1736,3/2/2024,31.0,Electronics,14803.99,Yes,UPI,7.0,1.0,Returned
1737,7/1/2024,47.0,Books,15859.59,Yes,Card,8.0,1.5,Delivered
1738,10/17/2024,61.0,Beauty,17112.03,Yes,Wallet,9.0,3.6,Delivered
1739,12/6/2024,48.0,Electronics,12933.63,Yes,UPI,4.0,4.3,Cancelled
1740,3/29/2024,26.0,Electronics,8523.29,No,COD,4.0,4.6,Returned
1741,10/14/2024,30.0,Fashion,23049.25,Yes,UPI,8.0,4.8,Returned
1742,9/29/2024,42.0,Sports,780.22,No,Card,2.0,1.6,Delivered
1743,4/20/2024,65.0,Fashion,14229.55,No,Wallet,5.0,2.7,Delivered
1744,4/14/2024,59.0,Fashion,16201.89,Yes,Card,9.0,4.4,Delivered
1745,9/11/2024,49.0,Beauty,10413.14,Yes,UPI,3.0,4.6,Cancelled
1746,8/31/2024,61.0,Sports,12375.37,No,Card,2.0,3.3,Returned
1747,10/2/2024,46.0,Home & Kitchen,22675.92,No,Card,7.0,2.7,Cancelled
1748,12/6/2024,63.0,Home & Kitchen,5520.79,No,Wallet,3.0,1.2,Cancelled
1749,7/23/2024,34.0,Home & Kitchen,22883.86,No,UPI,6.0,4.0,Returned
1750,12/27/2024,59.0,Electronics,4046.27,No,Wallet,4.0,1.2,Delivered
1751,8/3/2024,50.0,Electronics,7054.27,No,COD,1.0,4.6,Returned
1752,3/22/2024,29.0,Beauty,24060.52,No,Wallet,1.0,4.7,Delivered
1753,12/6/2024,20.0,Electronics,9384.44,No,COD,2.0,3.4,Cancelled
1754,12/2/2024,38.0,Books,12038.71,Yes,COD,3.0,1.1,Returned
1755,7/13/2024,64.0,Sports,14872.33,No,Card,6.0,5.0,Cancelled
1756,2/15/2024,37.0,Beauty,8912.41,Yes,Wallet,1.0,3.4,Returned
1757,9/21/2024,23.0,Books,14613.9,Yes,Card,9.0,2.0,Cancelled
1758,6/9/2024,60.0,Books,14352.13,Yes,COD,3.0,3.6,Delivered
1759,3/19/2024,49.0,Home & Kitchen,819.41,No,COD,6.0,3.2,Cancelled
1760,4/23/2024,38.0,Fashion,18573.97,Yes,UPI,3.0,2.2,Returned
1761,10/27/2024,24.0,Electronics,14309.95,No,UPI,4.0,1.7,Returned
1762,2/3/2024,26.0,Electronics,2639.91,No,COD,10.0,4.4,Cancelled
1763,2/5/2024,53.0,Books,24235.95,No,Card,6.0,3.2,Returned
1764,3/27/2024,49.0,Electronics,4379.25,Yes,Wallet,2.0,3.8,Delivered
1765,7/5/2024,60.0,Electronics,21346.12,Yes,UPI,4.0,2.3,Cancelled
1766,6/5/2024,45.0,Sports,23158.45,No,Wallet,7.0,2.0,Delivered
1767,1/23/2024,19.0,Sports,11678.71,Yes,Wallet,10.0,3.6,Cancelled
1768,2/12/2024,39.0,Fashion,22551.74,No,Wallet,2.0,3.5,Delivered
1769,5/11/2024,50.0,Books,4279.15,Yes,Card,2.0,1.0,Returned
1770,10/2/2024,48.0,Home & Kitchen,11899.04,Yes,Wallet,9.0,3.4,Returned
1771,11/8/2024,38.0,Home & Kitchen,18824.47,No,Wallet,1.0,2.8,Delivered
1772,4/2/2024,59.0,Books,17514.41,Yes,UPI,1.0,1.2,Delivered
1773,11/24/2024,61.0,Sports,15301.36,Yes,UPI,5.0,2.7,Cancelled
1774,4/15/2024,23.0,Fashion,6117.35,No,Wallet,10.0,4.0,Delivered
1775,5/21/2024,32.0,Sports,4300.86,Yes,Wallet,1.0,4.2,Delivered
1776,9/8/2024,35.0,Sports,15053.94,No,Card,2.0,4.3,Returned
1777,4/7/2024,52.0,Beauty,6143.62,No,Card,4.0,2.9,Delivered
1778,7/20/2024,64.0,Books,9047.42,Yes,UPI,3.0,2.4,Delivered
1779,6/16/2024,37.0,Sports,20646.21,Yes,Wallet,10.0,3.1,Delivered
1780,6/22/2024,65.0,Home & Kitchen,21518.78,No,UPI,4.0,4.3,Delivered
1781,3/3/2024,23.0,Sports,15910.81,Yes,Card,3.0,4.6,Cancelled
1782,6/29/2024,35.0,Electronics,17030.22,Yes,Wallet,5.0,4.7,Cancelled
1783,1/20/2024,21.0,Beauty,5204.33,No,Card,6.0,2.9,Returned
1784,1/1/2024,41.0,,22814.37,No,COD,8.0,4.4,Cancelled
1785,8/24/2024,55.0,Electronics,24.76,No,COD,8.0,3.1,Returned
1786,5/23/2024,55.0,Beauty,15175.99,No,Wallet,3.0,2.9,Delivered
1787,10/12/2024,28.0,Electronics,15812.35,No,Card,8.0,1.1,Delivered
1788,10/21/2024,39.0,Home & Kitchen,10298.51,No,Card,5.0,2.5,Delivered
1789,9/12/2024,45.0,Beauty,24517.57,No,UPI,5.0,4.8,Returned
1790,8/30/2024,55.0,Home & Kitchen,19507.82,Yes,COD,5.0,5.0,Delivered
1791,9/30/2024,52.0,Fashion,7022.08,No,UPI,6.0,4.1,Cancelled
1792,10/11/2024,31.0,Beauty,2746.7,Yes,COD,7.0,1.5,Returned
1793,8/8/2024,18.0,Beauty,12768.73,Yes,UPI,9.0,4.2,Delivered
1794,2/22/2024,19.0,Home & Kitchen,14999.55,Yes,Wallet,6.0,2.9,Returned
1795,11/7/2024,51.0,Fashion,350.61,Yes,UPI,3.0,4.9,Cancelled
1796,11/9/2024,25.0,Beauty,15308.47,Yes,UPI,2.0,3.5,Delivered
1797,12/28/2024,44.0,Electronics,16539.52,No,COD,1.0,4.0,Returned
1798,3/1/2024,22.0,Home & Kitchen,22800.24,Yes,Card,1.0,3.4,Cancelled
1799,4/14/2024,41.0,Home & Kitchen,18287.72,No,Wallet,3.0,1.8,Returned
1800,6/24/2024,18.0,Beauty,15021.81,Yes,COD,7.0,3.0,Returned
1801,5/1/2024,62.0,Sports,20633.55,No,Card,6.0,1.1,Returned
1802,12/10/2024,42.0,Sports,823.4,Yes,UPI,3.0,1.8,Cancelled
1803,2/13/2024,48.0,Sports,9629.17,Yes,UPI,9.0,4.9,Returned
1804,1/27/2024,27.0,Fashion,17393.43,Yes,COD,8.0,2.6,Returned
1805,11/16/2024,45.0,Electronics,4015.22,No,COD,9.0,2.3,Delivered
1806,8/30/2024,59.0,Beauty,2217.91,Yes,UPI,3.0,4.6,Cancelled
1807,6/20/2024,51.0,Beauty,17945.04,Yes,Card,8.0,3.1,Cancelled
1808,10/14/2024,62.0,Fashion,19930.06,Yes,Wallet,4.0,1.8,Cancelled
1809,5/21/2024,21.0,Fashion,20747.41,Yes,UPI,3.0,3.6,Cancelled
1810,10/11/2024,33.0,Beauty,20955.74,Yes,Wallet,2.0,1.4,Returned
1811,7/9/2024,18.0,Electronics,10522.66,Yes,Card,9.0,2.0,Cancelled
1812,12/16/2024,33.0,Home & Kitchen,23031.04,Yes,Card,10.0,4.7,Returned
1813,3/5/2024,24.0,Books,960.99,No,UPI,7.0,4.9,Returned
1814,8/28/2024,57.0,Fashion,23030.34,No,UPI,7.0,4.5,Delivered
1815,3/30/2024,43.0,Fashion,17099.24,No,Card,2.0,2.9,Delivered
1816,8/22/2024,47.0,Books,5751.15,No,UPI,9.0,2.9,Cancelled
1817,11/24/2024,25.0,Home & Kitchen,22500.85,Yes,Card,7.0,1.0,Cancelled
1818,5/6/2024,53.0,Electronics,18993.25,No,Card,10.0,4.8,Returned
1819,4/29/2024,32.0,Fashion,7896.26,Yes,UPI,3.0,3.3,Delivered
1820,12/30/2024,39.0,Home & Kitchen,13479.11,Yes,Wallet,4.0,1.7,Returned
1821,12/13/2024,53.0,Fashion,14928.04,Yes,COD,8.0,3.8,Cancelled
1822,11/10/2024,56.0,Books,22906.9,No,Wallet,8.0,4.3,Returned
1823,1/2/2024,36.0,Books,13309.18,Yes,Card,2.0,3.2,Returned
1824,10/9/2024,19.0,Fashion,9571.37,Yes,COD,2.0,1.9,Delivered
1825,4/25/2024,53.0,Sports,3456.75,No,UPI,,2.0,Cancelled
1826,2/28/2024,55.0,Beauty,1272.83,Yes,Wallet,5.0,1.8,Cancelled
1827,2/26/2024,44.0,Electronics,21485.48,Yes,Wallet,10.0,4.5,Returned
1828,5/20/2024,49.0,Beauty,24084.55,No,UPI,5.0,2.5,Cancelled
1829,3/29/2024,49.0,Books,12822.21,Yes,Card,1.0,1.6,Returned
1830,12/11/2024,31.0,Fashion,9763.76,Yes,COD,8.0,3.7,Cancelled
1831,6/25/2024,18.0,Sports,14472.71,Yes,Card,6.0,1.4,Cancelled
1832,8/17/2024,30.0,Electronics,22186.96,Yes,Wallet,3.0,3.4,Delivered
1833,5/31/2024,29.0,Beauty,9472.41,No,UPI,10.0,1.9,Delivered
1834,5/7/2024,30.0,Books,22793.66,Yes,Card,6.0,2.2,Returned
1835,11/8/2024,63.0,Fashion,14291.57,Yes,Wallet,1.0,3.3,Delivered
1836,11/7/2024,53.0,Beauty,14205.6,Yes,Card,7.0,2.4,Cancelled
1837,2/14/2024,48.0,Sports,13380.26,No,Wallet,,2.6,Returned
1838,8/30/2024,50.0,Beauty,23394.77,No,Card,4.0,2.5,Cancelled
1839,3/31/2024,38.0,Beauty,3664.83,Yes,Wallet,10.0,2.3,Delivered
1840,7/13/2024,26.0,Books,1946.43,Yes,Card,2.0,2.7,Delivered
1841,2/28/2024,61.0,Books,20277.27,Yes,UPI,7.0,1.4,Cancelled
1842,1/28/2024,61.0,Beauty,1461.0,No,Wallet,2.0,2.0,Returned
1843,5/31/2024,20.0,Home & Kitchen,10143.41,Yes,Wallet,8.0,2.0,Returned
1844,11/5/2024,55.0,Home & Kitchen,11127.77,Yes,Wallet,8.0,1.3,Returned
1845,2/15/2024,55.0,Sports,18070.51,No,UPI,8.0,1.3,Cancelled
1846,9/12/2024,43.0,Sports,15905.26,No,UPI,10.0,5.0,Cancelled
1847,6/18/2024,49.0,Beauty,16550.12,Yes,Card,7.0,1.8,Returned
1848,3/30/2024,60.0,Beauty,24756.56,No,Card,3.0,5.0,Cancelled
1849,1/3/2024,18.0,Electronics,10441.95,Yes,Card,,2.1,Returned
1850,12/26/2024,61.0,Beauty,15826.19,No,UPI,7.0,4.9,Delivered
1851,1/28/2024,40.0,Home & Kitchen,23658.89,Yes,UPI,2.0,1.9,Delivered
1852,3/6/2024,18.0,Home & Kitchen,23064.19,Yes,UPI,1.0,4.4,Returned
1853,7/21/2024,25.0,Beauty,4442.95,No,Card,5.0,4.9,Cancelled
1854,3/29/2024,57.0,Home & Kitchen,18330.78,No,Card,8.0,2.1,Returned
1855,10/7/2024,55.0,Sports,19806.73,Yes,Card,1.0,3.4,Cancelled
1856,9/24/2024,45.0,Sports,3826.32,No,Wallet,9.0,1.2,Delivered
1857,11/15/2024,52.0,Beauty,24998.67,Yes,Wallet,4.0,3.6,Cancelled
1858,6/27/2024,27.0,Home & Kitchen,8948.63,No,Wallet,6.0,1.2,Cancelled
1859,12/17/2024,33.0,Electronics,4648.35,Yes,Card,3.0,4.2,Cancelled
1860,6/22/2024,19.0,Fashion,24525.24,No,Card,5.0,4.5,Returned
1861,4/17/2024,28.0,Electronics,3543.47,Yes,UPI,6.0,4.9,Delivered
1862,1/9/2024,26.0,Fashion,15172.86,Yes,COD,4.0,4.0,Returned
1863,3/28/2024,48.0,Sports,6106.65,No,COD,5.0,3.7,Returned
1864,3/19/2024,46.0,Books,19842.19,No,COD,6.0,2.0,Returned
1865,8/11/2024,50.0,Fashion,8522.13,Yes,Card,3.0,1.2,Cancelled
1866,11/28/2024,45.0,Beauty,651.86,No,UPI,4.0,2.7,Delivered
1867,2/10/2024,38.0,Beauty,9996.24,Yes,Wallet,4.0,3.7,Returned
1868,3/22/2024,40.0,Home & Kitchen,10725.39,Yes,Card,6.0,2.5,Delivered
1869,7/6/2024,32.0,Fashion,24878.38,Yes,UPI,3.0,4.3,Returned
1870,5/18/2024,57.0,Beauty,23067.37,Yes,COD,1.0,1.4,Returned
1871,12/18/2024,59.0,Beauty,11532.74,Yes,UPI,8.0,4.3,Returned
1872,8/15/2024,60.0,Books,19536.05,No,Card,8.0,3.6,Cancelled
1873,12/26/2024,26.0,Sports,12135.09,No,UPI,1.0,1.4,Returned
1874,5/27/2024,62.0,Home & Kitchen,22069.53,No,Card,5.0,1.9,Returned
1875,12/2/2024,41.0,Electronics,7532.41,Yes,UPI,2.0,2.4,Delivered
1876,7/17/2024,55.0,Fashion,18761.49,Yes,COD,1.0,2.6,Cancelled
1877,1/16/2024,55.0,Fashion,22902.91,Yes,COD,3.0,1.1,Delivered
1878,5/30/2024,39.0,Books,4149.22,No,COD,3.0,2.1,Delivered
1879,11/18/2024,44.0,Books,19859.25,No,Wallet,6.0,3.4,Returned
1880,8/25/2024,21.0,Books,1739.57,No,UPI,3.0,1.1,Delivered
1881,7/24/2024,51.0,Beauty,569.21,No,Card,8.0,3.7,Delivered
1882,10/22/2024,61.0,Home & Kitchen,21801.22,No,COD,2.0,1.2,Returned
1883,1/8/2024,64.0,Fashion,13117.35,No,Card,9.0,3.2,Returned
1884,6/27/2024,61.0,Fashion,8688.67,Yes,Wallet,6.0,1.8,Cancelled
1885,12/2/2024,51.0,Fashion,22332.09,Yes,UPI,3.0,2.9,Cancelled
1886,4/26/2024,24.0,Home & Kitchen,23424.99,Yes,Card,3.0,3.1,Delivered
1887,2/7/2024,56.0,Fashion,18373.93,Yes,COD,9.0,3.8,Returned
1888,10/15/2024,42.0,Beauty,15855.08,No,Wallet,2.0,1.3,Delivered
1889,2/28/2024,65.0,Sports,8403.36,Yes,Wallet,5.0,4.7,Delivered
1890,8/7/2024,41.0,Fashion,24550.59,No,Wallet,4.0,4.1,Delivered
1891,4/4/2024,46.0,Sports,4353.53,Yes,Card,5.0,3.0,Delivered
1892,3/25/2024,59.0,Beauty,16721.53,Yes,UPI,2.0,2.2,Cancelled
1893,9/15/2024,63.0,Fashion,20414.46,Yes,Wallet,7.0,3.2,Delivered
1894,11/11/2024,23.0,Books,14983.67,Yes,COD,5.0,2.1,Cancelled
1895,10/29/2024,36.0,Beauty,24897.08,Yes,Wallet,4.0,4.2,Cancelled
1896,9/27/2024,28.0,Beauty,18113.49,Yes,COD,10.0,3.2,Delivered
1897,5/7/2024,52.0,Electronics,18317.77,No,Wallet,6.0,3.0,Delivered
1898,10/25/2024,36.0,Electronics,23331.44,No,Wallet,4.0,1.4,Delivered
1899,1/7/2024,27.0,Home & Kitchen,316.52,Yes,Wallet,2.0,3.6,Cancelled
1900,8/15/2024,33.0,Beauty,17211.83,No,UPI,6.0,1.9,Returned
1901,6/10/2024,60.0,Electronics,4998.88,No,Card,4.0,1.2,Delivered
1902,2/27/2024,51.0,Fashion,747.88,No,Wallet,3.0,1.8,Returned
1903,4/18/2024,52.0,Fashion,12257.04,No,UPI,5.0,4.3,Delivered
1904,10/25/2024,59.0,Electronics,22272.1,Yes,Card,2.0,2.6,Cancelled
1905,12/19/2024,53.0,Beauty,24923.92,No,Wallet,5.0,1.4,Cancelled
1906,3/28/2024,33.0,Fashion,4363.12,Yes,Wallet,6.0,3.0,Cancelled
1907,9/29/2024,37.0,Books,12948.16,No,Card,7.0,3.8,Delivered
1908,2/20/2024,48.0,Books,17415.73,Yes,COD,3.0,1.6,Returned
1909,5/17/2024,24.0,Fashion,17480.62,Yes,Card,4.0,3.1,Delivered
1910,5/28/2024,41.0,Home & Kitchen,3735.33,No,COD,3.0,1.0,Delivered
1911,8/16/2024,59.0,Beauty,13967.08,No,COD,4.0,2.0,Returned
1912,2/16/2024,57.0,Beauty,19212.95,Yes,Card,4.0,2.7,Cancelled
1913,6/11/2024,30.0,Home & Kitchen,19340.92,No,UPI,8.0,1.3,Cancelled
1914,5/14/2024,29.0,Beauty,2463.76,No,Card,2.0,1.3,Cancelled
1915,7/25/2024,37.0,Books,19780.28,Yes,UPI,4.0,1.9,Delivered
1916,4/22/2024,49.0,Sports,23834.87,Yes,Wallet,7.0,2.9,Cancelled
1917,9/24/2024,50.0,Books,15754.41,Yes,Card,4.0,2.1,Returned
1918,11/27/2024,65.0,Fashion,20666.74,Yes,UPI,9.0,2.3,Delivered
1919,7/25/2024,20.0,Fashion,16354.96,No,Card,2.0,2.7,Returned
1920,9/7/2024,29.0,Home & Kitchen,13378.38,No,Wallet,5.0,4.4,Returned
1921,10/16/2024,32.0,Home & Kitchen,11311.1,Yes,Card,4.0,2.5,Returned
1922,8/31/2024,28.0,Fashion,21980.97,No,COD,8.0,2.3,Returned
1923,4/17/2024,24.0,Beauty,7160.32,Yes,UPI,7.0,4.0,Returned
1924,11/20/2024,57.0,Fashion,20561.17,Yes,COD,2.0,2.5,Delivered
1925,7/3/2024,27.0,Sports,13177.91,No,Wallet,4.0,3.2,Cancelled
1926,3/26/2024,41.0,Books,13188.25,Yes,Wallet,1.0,1.1,Delivered
1927,11/28/2024,59.0,Electronics,4866.63,Yes,Wallet,3.0,2.6,Cancelled
1928,7/19/2024,40.0,Electronics,12471.01,No,COD,10.0,2.2,Delivered
